J,k,K,S2,N,p,std
10.349759574014698,4.75,1.0413590651073763,1444.9999999999998,100,0.75,3.802753525040131
10.924340422897188,5.0,1.1102557820834253,2901.0,100,0.75,4.182412982564184
0,0.0,0.9900498502502464,1.0000000000000004,100,0.75,3.358956580521704
6.6976597552071055,0.25,0.9930865478004527,5.249999999999999,100,0.75,4.393435135291331
8.688296770723744,0.5,0.9977470483453745,19.5,100,0.75,3.665207816494863
9.516065492707837,0.75,0.9970727809820766,41.499999999999986,100,0.75,3.623325503458419
9.744842743232349,1.0,1.0156461989340944,101.00000000000003,100,0.75,4.2654374598333336
9.883771330129903,1.25,1.0073106508389094,247.875,100,0.75,3.6066536481609432
9.902110333186862,1.5,1.0054159521647195,163.0,100,0.75,3.7152017888390496
9.884618097631016,1.75,1.0175866350507932,393.0,100,0.75,4.030433721332471
10.07166425827037,2.0,1.0364725201700535,488.99999999999994,100,0.75,3.6479398936467025
9.99255137836296,2.25,1.0208950636276422,628.7499999999999,100,0.75,4.469092789144183
9.975277513586484,2.5,1.0289082342417237,351.0,100,0.75,4.221630672129141
10.093914990545839,2.75,1.0156530561587658,590.875,100,0.75,3.9134434767828106
10.213945386704248,3.0,1.0281075371140977,1458.9999999999998,100,0.75,2.7822962094433525
9.98457208429499,3.25,1.013420322417136,529.125,100,0.75,2.9736811217412513
10.49472593625491,3.5,1.0268395400341759,1544.5000000000002,100,0.75,5.663250040345044
10.31993391308092,3.75,1.0604627653994487,1266.6249999999995,100,0.75,4.6351219101079515
10.102656805204624,4.0,1.0299896762535523,1504.9999999999995,100,0.75,3.5563851535528928
10.690698016246053,4.25,1.0724397134860457,2493.6250000000005,100,0.75,3.465101148246693
10.061028546925105,4.5,1.0133058522063783,770.4999999999999,100,0.75,3.190752628279364
10.205237469022327,4.75,1.0403799376617255,1986.4999999999995,100,0.75,3.8817237929428505
10.805819674964226,5.0,1.0734785843651962,2651.000000000001,100,0.75,3.9428470690961013
0,0.0,0.9900498502502464,1.0000000000000004,100,0.75,3.477835055542116
5.8797202046660635,0.25,0.9940579179668607,3.9999999999999996,100,0.75,3.49082822503011
8.677844823555128,0.5,0.9945322804629159,12.999999999999998,100,0.75,2.909754607641342
9.519653529801403,0.75,1.0052720594766484,41.49999999999998,100,0.75,3.9636429594128093
9.529097781816457,1.0,0.9970879009383236,49.0,100,0.75,3.667313720884448
9.510568762673893,1.25,0.9966169251780808,47.874999999999986,100,0.75,3.4396072420163772
9.822117263308852,1.5,1.0075977723613652,149.49999999999997,100,0.75,3.147330055035527
9.91274038653892,1.75,1.0185453679160883,270.5,100,0.75,3.065046546527392
10.12249890773007,2.0,1.0394988115722805,481.0,100,0.75,3.229653091801091
10.183542761865004,2.25,1.0299801055129294,699.6249999999999,100,0.75,3.5002941299858907
10.297767803372071,2.5,1.0354949610267508,875.9999999999998,100,0.75,4.46651559738974
