J,k,K,S2,N,p,std
13.753902810773454,4.0,2.0811516257409117,11264.999999999996,100,0.25,10.478892840373284
10.644377630527702,1.75,1.7492018329271652,1225.9999999999998,100,0.25,7.564402727317246
13.373631654996805,4.25,1.5217605210047496,10441.125000000002,100,0.25,6.691429604846289
14.034586012239345,4.5,1.6382517905432339,13447.0,100,0.25,6.242137867186322
11.99405139018552,2.0,1.58826667312789,2249.0,100,0.25,10.602866397107642
13.190215976952592,4.75,1.9890863020178287,18592.499999999993,100,0.25,5.349758803590175
12.156530906772513,2.25,1.5173309900472904,4364.875000000001,100,0.25,3.562715612571152
11.987036110929726,2.5,1.9830178329529113,3713.500000000002,100,0.25,10.417001860532924
17.879335576835622,5.0,3.3550438562776272,24201.0,100,0.25,25.258529338357544
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.101842899578583
12.449573108271274,2.75,1.4310950015835293,3419.249999999999,100,0.25,6.253377437031049
8.664861770890354,0.25,1.0062031458745173,11.25,100,0.25,3.63027610372817
12.729267737504523,3.0,1.379601717209872,3763.0000000000005,100,0.25,5.8660227700971745
9.511730243563655,0.5,1.1784112643151885,79.0,100,0.25,5.602496703492489
13.825757469748599,3.25,1.664292511800058,15020.875,100,0.25,7.130751663795402
9.796237838249288,0.75,1.2934413775215214,171.99999999999997,100,0.25,3.9707211592273346
12.752971845290165,3.5,1.6349224998721055,8747.5,100,0.25,9.430260645793588
10.72755137497831,1.0,1.185202649314604,303.0,100,0.25,4.060396464413423
13.533429350518249,3.75,1.5085620249624996,9451.000000000004,100,0.25,5.890819969665398
10.714428236128821,1.25,1.3915988275173452,672.8749999999998,100,0.25,5.60635811245498
14.730167802388918,4.0,1.5076064907711422,22625.000000000007,100,0.25,4.733873346195611
13.666307853279978,4.25,1.699178093280599,22759.750000000004,100,0.25,8.494121561554678
11.567599636469234,1.5,1.6229323916610008,1400.4999999999995,100,0.25,9.409845013896733
11.69719554468397,1.75,1.2955459091866965,1201.4999999999998,100,0.25,4.199519118693499
13.629464001693403,4.5,2.0825778054577473,17780.5,100,0.25,11.342055301860157
14.992512889027239,4.75,1.5973579221775542,19133.999999999996,100,0.25,6.17774058432942
11.517324354281978,2.0,1.4543726309538754,1337.0,100,0.25,8.754936656077152
15.00173653395233,5.0,1.6232058886088914,23051.000000000004,100,0.25,5.758001694298477
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,2.5735671454826052
11.829569485108587,2.25,1.5252329995527818,2846.1250000000005,100,0.25,5.055506509111825
8.149554715610607,0.25,1.0657677765824956,11.5,100,0.25,4.141938436407007
12.748636410158259,2.5,1.7888284976065438,3888.5000000000027,100,0.25,9.380733777209226
9.151473150946565,0.5,1.1086039553326466,47.499999999999986,100,0.25,3.737604795396259
12.175921087212464,2.75,1.5004743373145812,3706.624999999999,100,0.25,7.177183327261097
9.798762627676588,0.75,1.2333860230850864,156.24999999999997,100,0.25,3.368652890644234
12.849888921276426,3.0,1.5317029869618075,3439.0,100,0.25,6.069505382994923
10.591157078691532,1.0,1.6103475681429285,476.9999999999998,100,0.25,2.808749668619024
11.353310209541462,1.25,1.3724182642779839,885.3749999999998,100,0.25,4.424484200395965
14.267934689409794,3.25,1.9053467629642369,10542.374999999998,100,0.25,11.141571777727204
14.084390665134146,3.5,1.7213072987258495,17322.499999999985,100,0.25,6.388123777650851
10.878621775386577,1.5,1.5062617148718869,918.9999999999998,100,0.25,7.874888899333196
11.70060322406015,1.75,1.4528036015663883,2696.0000000000014,100,0.25,5.590211399006514
12.179378645978995,3.75,1.5082681216231093,16707.25,100,0.25,6.104062706813426
15.158501317179475,4.0,1.7263832483954493,10240.999999999998,100,0.25,9.240169599178138
11.400206037074746,2.0,1.4156146574099002,1985.0,100,0.25,5.421513213986293
13.89161939936872,4.25,1.8283421090106036,36306.62500000001,100,0.25,7.458821329584395
12.292690263659626,2.25,1.910638058887342,4830.625000000001,100,0.25,13.837099239137938
13.90328970423447,4.5,2.2863906458798606,11664.999999999996,100,0.25,13.24706696367609
13.322610614941484,2.5,2.0431369598928093,9501.000000000004,100,0.25,7.967201183884631
14.001907615259958,4.75,1.7688571372784743,54872.99999999999,100,0.25,7.849172364743267
13.015062301945955,2.75,1.621718551348696,6459.375,100,0.25,9.861678772555097
13.387179071273907,5.0,1.4652418089226371,24801.000000000004,100,0.25,6.099886766875962
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.314679514304804
14.049718671931211,3.0,1.6931565080795836,8839.000000000002,100,0.25,7.1051217394198485
8.664525364167877,0.25,1.035724322488331,15.125,100,0.25,3.736602162251555
13.099314224649596,3.25,1.9314836299869078,9000.25,100,0.25,7.056128424410108
9.704665216462235,0.5,1.1536726316379797,108.50000000000003,100,0.25,3.9293927773917647
13.243060489398445,3.5,1.5742789650504798,7792.000000000003,100,0.25,6.147379227449852
9.821046833545479,0.75,1.3803724697460389,183.24999999999991,100,0.25,5.3073031221608105
13.998088681411728,3.75,1.624512939423404,7735.375000000004,100,0.25,8.920268668660524
10.66539886419779,1.0,1.6288739579108937,652.9999999999998,100,0.25,9.441206507886342
14.243174168456095,4.0,3.0609681780708744,26849.00000000001,100,0.25,20.117092244680826
10.752298471300353,1.25,1.6969174151953081,794.7499999999998,100,0.25,7.405861863485143
13.664798608559488,4.25,1.726437073857948,14920.62500000001,100,0.25,7.2230924693553895
13.931011376053432,4.5,1.4978751146146791,28350.99999999999,100,0.25,5.95393723818689
11.670181889248592,1.5,1.7064727367995525,748.0,100,0.25,9.918620872790578
12.238592938178558,1.75,1.3901173607059851,2144.7500000000005,100,0.25,5.401997296273241
15.178825036758674,4.75,1.7521744797723637,43636.87499999999,100,0.25,7.323391582798889
13.979067019234307,5.0,1.717960341097231,35150.999999999985,100,0.25,7.365109762129681
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.0356453429748367
11.990937192319766,2.0,1.6991138569349626,1689.0000000000007,100,0.25,8.309217583612403
13.066450581175523,2.25,1.511649244030058,3494.125,100,0.25,5.0851363480167375
8.127016114316298,0.25,1.020413824383435,13.125,100,0.25,4.730890211051785
12.400644005563466,2.5,1.561664235381092,3226.0000000000005,100,0.25,6.07308883929004
9.549371174549186,0.5,1.1226333030081537,60.5,100,0.25,4.1772384983179895
9.796540430969841,0.75,1.2209504936208981,195.62499999999994,100,0.25,4.741836073986435
14.073571889047338,2.75,1.7808544573371552,7215.6250000000055,100,0.25,10.70257567035278
9.953068551483941,1.0,1.4492730783396617,318.9999999999999,100,0.25,4.9928172441063365
13.883164032585405,3.0,2.1297380323123214,7758.999999999997,100,0.25,9.088073144656654
12.824014846639816,3.25,1.5094739652868505,8493.25,100,0.25,6.705582006278504
11.805937138345685,1.25,1.5431958435980857,738.4999999999998,100,0.25,8.111078460897064
11.114750988523838,1.5,1.637254816116625,1940.4999999999995,100,0.25,7.191607581958466
12.780611039414378,3.5,1.6499551130782157,5587.000000000001,100,0.25,8.924173156776916
11.59558570225554,1.75,1.64350808566313,2457.125,100,0.25,7.566349050339388
13.998566423187867,3.75,2.224291527263432,7257.250000000002,100,0.25,12.838068247533265
12.838710156659829,2.0,2.027983500319569,2273.0,100,0.25,12.299238502280568
13.611559850639491,4.0,1.946239149411284,24769.00000000001,100,0.25,16.95259892143292
11.677416801504497,2.25,1.6324281840750252,3494.1250000000014,100,0.25,6.113796466818582
13.277018189779222,4.25,1.6363492087684586,25577.500000000004,100,0.25,7.643947796682702
13.474188313012244,2.5,1.5789825071180927,7688.5000000000055,100,0.25,7.338640872471486
14.197139258482599,4.5,1.7072187218914883,37382.50000000005,100,0.25,8.599432855476312
12.887240246143843,2.75,1.6759153727398461,7019.000000000001,100,0.25,7.63338680822268
16.085185594460167,4.75,1.8581614499120989,24819.74999999999,100,0.25,5.883159906799284
15.03402068656846,5.0,1.5320668253526457,20101.000000000004,100,0.25,6.248081554915675
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,2.659835396946198
12.612750687348582,3.0,2.417443745293454,4987.000000000001,100,0.25,13.547302424639513
7.480101014114841,0.25,1.0319489906094184,13.624999999999996,100,0.25,3.0556557897915066
13.079773573868033,3.25,1.4398583824571507,4204.875,100,0.25,6.759789476813085
9.51361551296508,0.5,1.0854796305609768,62.99999999999998,100,0.25,3.0108850993646605
14.273287029149856,3.5,2.6171068888688938,9359.999999999998,100,0.25,12.544636247905997
9.79487005866476,0.75,1.270903002235891,193.37499999999991,100,0.25,7.94782160455638
14.69517912120397,3.75,1.5962449921837725,10801.000000000004,100,0.25,4.961032803101376
13.49282198871727,4.0,1.6344061013454447,37504.99999999998,100,0.25,9.008700307553175
10.518757710215212,1.0,1.5347887593318266,268.99999999999994,100,0.25,7.148385305765228
13.209285098614679,4.25,1.4451653232693937,18677.625000000004,100,0.25,5.714816868431744
11.275699985868737,1.25,1.602737952597982,582.25,100,0.25,9.8931426327994
13.140086367760262,4.5,1.6799315793854876,20129.499999999993,100,0.25,5.684471569131933
11.2169953600181,1.5,1.7682384185648456,1206.9999999999995,100,0.25,9.663231174269718
14.326063296725666,4.75,1.9760394279020352,18908.375000000004,100,0.25,17.18842557867483
12.01519893961419,1.75,2.4746604401325913,1660.8749999999998,100,0.25,15.657496470052333
14.024897350799053,5.0,2.149190493148225,41851.00000000004,100,0.25,12.057753859550187
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.9648183178855185
12.10196204098587,2.0,1.496180207964611,2169.0,100,0.25,9.95529587828273
8.108494305840965,0.25,1.0079234699846862,13.124999999999998,100,0.25,4.408387354192923
11.370993896106249,2.25,1.4287770475980928,2390.5000000000005,100,0.25,5.083109310348548
9.571527419317439,0.5,1.2266847323135255,78.50000000000001,100,0.25,5.263905772129561
13.106829215222584,2.5,1.5960898733439328,5188.500000000004,100,0.25,6.979421214113366
12.233640867633552,2.75,1.4901307878750485,9771.749999999996,100,0.25,4.731223003412304
9.786189184073665,0.75,1.240882682120756,215.87499999999994,100,0.25,6.840998794561106
12.6151979802323,3.0,1.4607652632173767,3673.0,100,0.25,7.4745971588041655
10.37955614144888,1.0,1.2740818958634093,316.9999999999999,100,0.25,5.204802558788696
13.993285211229047,3.25,1.6035268036955121,5556.875,100,0.25,9.435821892766423
10.369537140850435,1.25,1.1802540833424366,441.6249999999999,100,0.25,4.080345890500134
15.016308415948195,3.5,1.848026948292269,24353.999999999985,100,0.25,8.243699956659661
11.647279542794598,1.5,1.5194245646738835,815.5,100,0.25,6.531567344623067
12.970064841843431,3.75,1.524916193584263,14176.000000000005,100,0.25,5.7019313805415734
12.61844111137657,1.75,1.6301061504538044,1697.6249999999993,100,0.25,3.821613788736634
11.990562737773374,2.0,1.5774357799157048,1817.0000000000005,100,0.25,7.168285070143984
14.786722676463532,4.0,1.7264683904978313,17537.000000000007,100,0.25,9.07850953528122
13.841823853056134,4.25,2.2320966669094204,13728.5,100,0.25,10.531209961549457
13.275959152314227,2.25,2.562186769076467,3058.75,100,0.25,12.238548540991156
13.175854576034492,2.5,1.7244215484363445,6288.500000000004,100,0.25,5.139279500404821
14.353062296443946,4.5,1.7017492247135517,19198.0,100,0.25,9.16094216824363
12.629140632105353,2.75,1.5003532591231648,4901.5,100,0.25,6.064458428657755
15.17882503675871,4.75,1.7599890380985805,24007.49999999999,100,0.25,8.908883787580896
13.216318986729378,3.0,1.9676048065909977,5923.0,100,0.25,9.319016861987038
13.52546051045895,5.0,1.495180789174484,16401.000000000007,100,0.25,6.930336421144753
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,2.8268999743688674
13.827508836141954,3.25,1.7879989995851568,7732.749999999998,100,0.25,9.141808008687121
8.148831798577525,0.25,1.0079446171091502,12.75,100,0.25,3.6902197100949126
14.111234242956197,3.5,1.5165167759281124,23863.99999999998,100,0.25,6.024443040543415
14.331609629504719,3.75,1.5320690225016638,15160.375000000007,100,0.25,5.461360256080757
9.559772099843956,0.5,1.2135578389317478,80.50000000000003,100,0.25,6.208633154600242
14.986601196419812,4.0,1.658502664988737,35041.00000000001,100,0.25,10.549432121259565
9.900374115009154,0.75,1.279572220240504,305.87500000000006,100,0.25,8.248377870965037
13.092068408174075,4.25,1.738223610628683,28250.750000000004,100,0.25,6.178062073697683
10.521353590735886,1.0,1.5653397642363098,269.0,100,0.25,5.556848057852355
14.17578530949624,4.5,1.7078356523093687,20858.499999999996,100,0.25,7.505462622377099
14.252444697320234,4.75,1.7616216299780094,46840.74999999999,100,0.25,6.526808839275402
10.643341424079557,1.25,1.6643102382821295,669.7499999999998,100,0.25,10.357581328735154
14.03601672062841,5.0,1.608848108977241,37100.999999999985,100,0.25,7.567870713733202
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,2.5803623631741543
10.804087103915545,1.5,2.00003982897561,909.9999999999994,100,0.25,14.647527459191746
8.108447893397898,0.25,1.010070778553247,10.0,100,0.25,4.5458379066834285
9.568492737818618,0.5,1.1205442044191474,71.49999999999999,100,0.25,3.5492218486844136
11.59595170281854,1.75,1.566718552390578,2457.1249999999995,100,0.25,5.980448267662369
9.991769128549292,0.75,1.1917548866672132,169.74999999999997,100,0.25,4.47029982548205
12.058188037569364,2.0,1.4325091288317697,1737.0000000000005,100,0.25,6.057793688997418
10.953313982445705,1.0,1.5597188513887161,567.0,100,0.25,6.173116627449071
12.37224526527986,2.25,1.4185327487023582,2886.6250000000005,100,0.25,6.228070286328359
10.854857601411236,1.25,1.5463875133023604,807.2499999999997,100,0.25,6.761029146828571
12.297987273427909,2.5,1.6131313681503678,3776.0000000000023,100,0.25,7.553492567991164
11.576981473586816,1.5,1.7649045089893611,1985.4999999999993,100,0.25,7.176694639169734
13.930080067538954,2.75,2.136475810432174,3494.8749999999986,100,0.25,13.04745907061664
11.911352913828503,3.0,1.629083016229646,6138.999999999998,100,0.25,7.286130635758554
10.999346573961807,1.75,2.833791286237824,1440.3749999999998,100,0.25,22.017758822189442
13.079321464953244,3.25,1.4270358564178536,6169.5,100,0.25,5.452338158100593
14.123420497942702,2.0,1.4753922138642313,3017.0,100,0.25,4.814720580810976
13.603958951345195,3.5,1.6840698449260432,5709.500000000001,100,0.25,11.053808789882902
13.824883728806858,3.75,2.164867392885883,9591.625000000005,100,0.25,16.32965654252614
12.875936130136044,2.25,3.3823751274437144,2420.875,100,0.25,34.55956567155138
14.559369735494395,4.0,1.8132954677182918,19073.0,100,0.25,5.355925091958559
13.627126963736355,2.5,1.4553922254373026,3463.5000000000014,100,0.25,6.844877745739167
14.63063681362393,4.25,1.7839292309062822,52924.12500000002,100,0.25,8.149177907859364
13.34015445706285,2.75,1.5918872985431087,10739.749999999996,100,0.25,6.659085936774449
13.567576491232009,3.0,1.7063820506952605,8082.999999999996,100,0.25,4.207763146322991
12.978433646855665,4.5,2.223502062032074,19279.0,100,0.25,11.8743304389347
14.391862164099733,3.25,1.4040927836198633,11091.625,100,0.25,6.0749017825839235
14.971547184713055,4.75,1.8087847080680077,40252.49999999999,100,0.25,6.167539581118494
14.435166932061593,3.5,1.7285749570273394,20556.49999999999,100,0.25,8.268404795178707
13.998566423187846,3.75,1.8185851345540012,24525.999999999975,100,0.25,7.404251210057136
21.260395131789547,5.0,3.3772105384471525,53151.00000000003,100,0.25,34.10970137488816
14.619205741709573,4.0,1.5806103627410606,14048.999999999993,100,0.25,4.726494022247358
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.4941409504493426
12.285975656113449,4.25,1.4364260679219532,8093.0,100,0.25,5.995565668064285
7.472071583176872,0.25,1.1489376237497497,9.25,100,0.25,3.6020880036340874
13.802338366721045,4.5,1.9501266535574358,12353.500000000002,100,0.25,7.423555181491512
9.513750147178715,0.5,1.0887706810532025,48.99999999999999,100,0.25,3.4336279322281964
12.714985746561117,4.75,1.3619260799435005,10650.5,100,0.25,6.866589184774077
9.811664556990179,0.75,1.363836918452003,238.37500000000003,100,0.25,4.378534083985512
13.722455687473492,5.0,1.8654966108217208,62651.00000000004,100,0.25,7.176412280256809
10.740278477129927,1.0,1.2514831417423897,392.9999999999999,100,0.25,5.0250485551981505
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,4.093800291451944
8.664384186890102,0.25,1.0149144073040384,16.624999999999993,100,0.25,3.3681620558076695
10.710952348423573,1.25,1.6818678848637787,488.5,100,0.25,7.087705626171153
11.929858809940914,1.5,1.5167378559536706,1027.0,100,0.25,5.861352003440434
9.565376724612783,0.5,1.3804984059828336,60.999999999999986,100,0.25,9.232185461703232
11.496278577074747,1.75,1.5728364590308819,1562.8749999999995,100,0.25,5.475702031671674
9.796386518297336,0.75,1.2985657429976127,195.62499999999994,100,0.25,3.957198288724265
12.196881452675646,2.0,1.9252090510908437,2560.9999999999995,100,0.25,6.419194500082999
9.830889581716542,1.0,1.6049481311527958,472.9999999999998,100,0.25,6.6872131857259465
12.041188901142421,2.25,1.2017504066765543,1479.2500000000005,100,0.25,4.344009817011176
10.913675002999144,1.25,1.579818219319993,1504.125,100,0.25,5.43357496268112
12.510585368987195,2.5,1.6857611932454677,4401.000000000002,100,0.25,5.523710794891299
11.368687486690135,1.5,1.3127946002361122,1481.4999999999993,100,0.25,6.74457246071771
12.17592108721252,2.75,1.7625917678497722,5446.0,100,0.25,8.952205405769435
13.253817021827365,3.0,1.6239062216172726,17047.000000000004,100,0.25,6.752400162625597
12.128799788018501,1.75,2.3149855531747443,2077.375000000001,100,0.25,11.748428749560942
12.708826140968307,3.25,1.4896962556269913,4838.624999999998,100,0.25,7.698243595842518
11.400565840283978,2.0,1.6615971764918613,2224.9999999999995,100,0.25,9.614088066913475
14.607149034028682,3.5,2.2954042460317035,13696.49999999999,100,0.25,12.092034130622062
12.15118046661718,2.25,1.6945808051708762,2431.0000000000005,100,0.25,6.5258121454736715
12.880384754758314,2.5,1.7536793527896661,4438.500000000001,100,0.25,8.560151564473685
13.724143639856546,3.75,1.5447465478982056,12122.875000000005,100,0.25,6.2604131878416345
13.60586478278228,4.0,1.5330833947747753,9505.000000000004,100,0.25,4.958949611396797
11.96586680794849,2.75,1.538336275732498,3736.8749999999995,100,0.25,6.856820704597307
13.136889093945468,3.0,1.657378639024337,5365.0,100,0.25,5.916598124634655
14.254838678274194,4.25,2.9491228680682684,18352.500000000007,100,0.25,19.255374685350414
12.452183961128627,3.25,1.5504613561476306,3993.625,100,0.25,8.335935501493234
14.647986847107182,4.5,1.9473925507933512,38233.00000000004,100,0.25,10.5016243296681
13.758725139363344,3.5,1.5076227539881317,12936.99999999999,100,0.25,6.628491157841768
13.763367149546394,3.75,1.8764053187424694,10519.750000000005,100,0.25,9.536115692284042
15.395102167060228,4.75,3.4234950948227847,18863.249999999993,100,0.25,29.055508148621655
13.370858523218722,4.0,1.4458959676956549,12289.000000000007,100,0.25,5.660191704809858
13.879607371443672,5.0,1.7167760901496574,14951.000000000005,100,0.25,10.841512609892597
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.488014237412522
11.386125773385782,4.25,1.885544341165118,13511.75,100,0.25,13.312792855258358
7.480440421659955,0.25,1.0319148218883356,10.125,100,0.25,2.352505392833763
9.516564206184096,0.5,1.0616626238555054,59.0,100,0.25,2.39265107985559
11.983001280913511,4.5,2.0542618013841616,12434.499999999998,100,0.25,10.539565949508379
9.886841307498635,0.75,1.2925554194414377,213.62500000000003,100,0.25,4.216417666629672
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.746920548288058
8.660460043931957,0.25,1.0027725494383348,14.375,100,0.25,3.6547403219711283
9.559121584073695,0.5,1.269913038558658,83.0,100,0.25,3.677106151587406
9.787678036163381,0.75,1.142628888062422,157.375,100,0.25,3.7513277790601403
11.566885174277557,1.0,1.8265675576305875,431.0,100,0.25,8.157897183095072
11.418919819621381,1.25,1.4689530367285473,779.1249999999998,100,0.25,7.187085384224709
11.368687486690153,1.5,1.4923249036170876,1031.4999999999998,100,0.25,4.9826058272340505
11.496278577074742,1.75,2.213226753829998,1728.249999999999,100,0.25,7.863730871077587
11.67804085710262,2.0,1.4661783247021587,2440.999999999999,100,0.25,6.5243248401530956
12.669805732826505,2.25,1.703196569599712,5964.625000000003,100,0.25,6.833120419449795
11.753300073036872,2.5,1.3835478269732568,3138.500000000001,100,0.25,6.6024638173676395
12.39693264002509,2.75,1.6800185326744075,9121.375000000004,100,0.25,7.343761460079345
12.060400570187971,3.0,1.5846023994987954,9253.000000000002,100,0.25,7.02917938472109
13.05146853267893,3.25,1.5868111647670078,13584.375,100,0.25,7.278395496151228
13.461893418692519,3.5,1.4096096022560547,9384.500000000002,100,0.25,5.396241193474148
13.645193969906435,3.75,1.6126731693397198,8382.250000000004,100,0.25,9.575329988964356
13.981939854803885,4.0,1.5137136436170004,20161.000000000007,100,0.25,8.466307042255881
14.654339464682526,4.25,1.5519162345944415,11633.250000000004,100,0.25,7.126113590655697
13.828761012489666,4.5,2.2777054577411375,31509.999999999996,100,0.25,16.56268549511249
13.097377044808795,4.75,1.5660579055355812,24187.99999999999,100,0.25,6.324280376565207
15.236723834954251,5.0,1.820303335396201,41601.0,100,0.25,8.297942519038772
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.895745534181497
8.096163961333021,0.25,1.021347526978524,11.5,100,0.25,4.840548559636417
9.511932375580182,0.5,1.3333565616969838,72.00000000000001,100,0.25,5.362348190735819
9.92122273293201,0.75,1.541929126600359,304.75000000000006,100,0.25,9.139629855076258
10.268381781310369,1.0,1.257981571780397,289.0,100,0.25,5.199547130029601
10.559580662612886,1.25,1.5727892172180826,788.4999999999997,100,0.25,5.936968375829139
11.38150151393175,1.5,1.3981308654101066,1850.4999999999998,100,0.25,4.464126269309411
11.906692210343257,1.75,2.009484776376831,1746.6249999999998,100,0.25,11.212867948822371
12.711306482243613,2.0,1.7768036566589505,8329.0,100,0.25,8.135126931811818
11.17425700633673,2.25,1.423865723165742,3473.875000000001,100,0.25,5.199257787416651
12.281841015094036,2.5,1.8486709956653404,3576.0,100,0.25,11.371651814247523
14.280025296927048,2.75,1.7343567537272384,5733.375000000002,100,0.25,9.220269086962183
12.501468812152872,3.0,1.6016038192128386,3007.0,100,0.25,6.693800888248352
12.941285656633529,3.25,1.6869164124125053,6718.750000000001,100,0.25,7.90709921624127
12.785737267646997,3.5,1.6494774854986873,5366.5,100,0.25,8.584183415013538
12.621177155690606,3.75,1.7877344846414531,17860.374999999993,100,0.25,7.918708639403537
15.646779439116148,4.0,2.106717793114418,22529.000000000007,100,0.25,9.164475952482329
14.39960780822302,4.25,2.0340024918154933,10657.875000000004,100,0.25,8.109998754930242
13.145285932973735,4.5,1.5154351557280326,39934.00000000005,100,0.25,10.085972863706216
14.253938671472723,4.75,1.5678713899839214,12636.0,100,0.25,7.27222667463004
13.38051795150081,5.0,1.494188883150539,33050.99999999999,100,0.25,4.37948417753067
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,2.9481558970871355
8.115040593355317,0.25,0.998915526187732,9.25,100,0.25,3.3154760013898037
9.568983966376171,0.5,1.3531825394279882,71.0,100,0.25,6.03799930869144
9.915301299691103,0.75,1.1797100735941464,230.49999999999994,100,0.25,5.2243927780077
10.267662055549033,1.0,1.2046887081085391,415.0,100,0.25,5.569246878260645
10.712556119117867,1.25,1.4291938363626315,538.4999999999999,100,0.25,6.397986288804409
11.470444366633838,1.5,1.7633195654557388,1688.4999999999993,100,0.25,6.446430317125487
12.015991919425355,1.75,2.138908855764243,1256.625,100,0.25,12.270444155455445
12.704116643924817,2.0,1.3389533656528705,1889.0000000000005,100,0.25,4.876043677305423
12.487365625319587,2.25,1.3565005446434362,2522.125000000001,100,0.25,4.663834720957566
12.992850341960565,2.5,1.8928632893473114,5076.000000000003,100,0.25,10.757363656038956
13.931159256863637,2.75,1.4892661134618017,9514.625000000004,100,0.25,5.739789823769719
14.82811999150421,3.0,1.6141020880954986,11521.00000000001,100,0.25,8.629241408043475
12.48727229987985,3.25,1.5691916564960424,8598.875,100,0.25,10.26347315897437
13.1739224359614,3.5,1.6994405812556903,15754.499999999996,100,0.25,7.188219016774959
13.684413045189086,3.75,1.52172449331412,10013.500000000005,100,0.25,6.4636949541492195
14.775280600306711,4.0,1.7927430838652145,27713.000000000007,100,0.25,7.7858358588418195
13.300465792945813,4.25,1.9550845893633988,10694.000000000004,100,0.25,10.38188331676267
12.668265838319865,4.5,1.6098251312126857,6642.999999999999,100,0.25,6.38002949536883
13.595085215947021,4.75,1.7559635325095362,24413.624999999985,100,0.25,6.24154655189763
14.3022494533754,5.0,1.6542544090928928,37400.99999999999,100,0.25,10.353267264642627
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,2.9221127366849293
7.439711402552998,0.25,1.0613335545969054,11.749999999999998,100,0.25,3.845380593089738
9.513192912527101,0.5,1.0409484868382988,44.49999999999999,100,0.25,4.299768681663556
9.796221808774675,0.75,1.3211392120574375,151.74999999999994,100,0.25,4.948800436770347
10.189897044306413,1.0,1.2967487622067158,300.99999999999994,100,0.25,7.062467288402204
11.181279278249333,1.25,1.6146111715179776,863.4999999999998,100,0.25,6.633302918334701
12.220010298208384,1.5,1.6539663363499462,2318.5,100,0.25,8.382935689911422
11.077547577381122,1.75,1.4861740560667445,1850.7499999999995,100,0.25,5.807855745465313
12.327651900348174,2.0,1.638861372795231,3336.9999999999986,100,0.25,8.748422092289264
11.273997190839758,2.25,1.307106413498352,1691.8749999999998,100,0.25,5.390239802643605
12.893093953038395,2.5,1.4403095726988404,2951.0000000000005,100,0.25,8.385768071957562
12.51043996539603,2.75,2.8713170677823205,7790.3750000000055,100,0.25,19.99926567916377
12.946166086915666,3.0,1.686283107661595,6157.000000000001,100,0.25,6.271089790718305
14.645453485221367,3.25,2.139340425382029,8979.124999999998,100,0.25,13.946468730604124
14.397588256931785,3.5,1.649720628971616,8919.0,100,0.25,9.536913804252947
13.102678885805249,3.75,1.8295882262793204,7594.750000000002,100,0.25,6.586692998283708
13.630268387281438,4.0,3.080025518169549,7489.0,100,0.25,13.921557015300932
14.304006151999644,4.25,1.8349236361119696,23988.00000000001,100,0.25,12.630502019963007
14.027278624088908,4.5,1.5556049819005326,18306.999999999996,100,0.25,5.190161486827574
15.044516483069652,4.75,2.0793677492838474,20352.374999999993,100,0.25,11.986252461657429
13.651614518611185,5.0,1.5613084738862495,16801.0,100,0.25,6.937228934102559
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,2.665790200910676
8.091609615027629,0.25,1.0006592215668229,11.500000000000002,100,0.25,3.4041766032195055
9.51070337898103,0.5,1.1564789511592868,70.50000000000001,100,0.25,5.642569889225142
9.933722248441496,0.75,1.674203359686377,241.74999999999994,100,0.25,6.422555200840988
10.186364975921789,1.0,2.0419570651559096,412.99999999999994,100,0.25,10.873726778215032
11.18190135858918,1.25,1.744636349931815,916.6249999999998,100,0.25,7.185677693981282
10.802779446121413,1.5,1.5356677845875857,1161.9999999999993,100,0.25,6.082300013363456
10.725129305989794,1.75,1.717032635506289,3620.8750000000023,100,0.25,7.904747100558069
12.420233425323945,2.0,1.4905152528199546,3032.9999999999995,100,0.25,5.615207741249728
12.875500277860283,2.25,1.6192817314607757,2279.1249999999995,100,0.25,8.018772619523952
11.65597358860368,2.5,1.4931976491404033,4826.000000000004,100,0.25,5.667723775150015
12.878460285754736,2.75,1.698914421756436,6005.625,100,0.25,6.979273525821328
12.504505676222887,3.0,1.5698481334805523,7075.000000000002,100,0.25,6.897636459987484
13.840338570523361,3.25,1.8284256904758436,9232.625,100,0.25,9.853487831842271
13.45367127962592,3.5,1.865758153908058,14480.499999999995,100,0.25,12.845856534172475
14.897989825791482,3.75,1.5161536978635617,9704.125000000004,100,0.25,4.057325705708433
13.370343694291062,4.0,1.5832119670446043,11105.000000000002,100,0.25,8.189165185162013
